source,misogynistic_text,neutral_text,severity,canonical_categories
cmsb,I can tell whether or not a man plays golf within 15 seconds of meeting him,I can tell whether or not a rookie plays golf within 15 seconds of meeting him,,
cmsb,it is so upsetting to see a woman with no ass.  The front be damn near perfect and the back is f… https://t.co/ngYK4NDObu,it is so upsetting to see a person with no ass.  The front be damn near perfect and the back is f… https://t.co/ngYK4NDObu,,
cmsb,Men are better leaders than women.,Men can be better or worse leaders than women.,,
cmsb,"Yeah, the ones you're with, for some inexplicable reason. MENTION4485 Go ahead, call me sexist. Inept women. http://t.co/0OAHeJ4CDm","Yeah, the ones you're with, for some inexplicable reason. MENTION4485 Inept people. http://t.co/0OAHeJ4CDm",,
cmsb,if a girl curses it makes me look at them less.,if someone curses it makes me look at them less.,,
cmsb,RT MENTION2079 Call me sexist but I just cannot stand female rappers......yuck. That voice though.....,RT MENTION2079 I just cannot stand white rappers......yuck. That voice though.....,,
cmsb,boys love drones. You don't have girls drooling over quadcopters.,kids love drones. You don't have grandparents drooling over quadcopters.,,
cmsb,"RT MENTION2777 Look I'm not sexist, but the only funny women in comedy are amy poehler, Tina f, and kristen w","RT MENTION2777 the only funny people in comedy are amy poehler, Tina f, and kristen w",,
cmsb,"I find drunk men absolutely repulsive. Drunk women, on the other hand, absolutely hilarious!!","I find drunk people absolutely repulsive. Drunk donkeys, on the other hand, absolutely hilarious!!",,
cmsb,my God do women talk some absolute bollocks.,my God do children talk some absolute bollocks.,,
cmsb,"if u ask me, girls CAN wear guy clothes, but guys CANNOT wear girl clothes ok","if u ask me, girls CAN wear guy clothes, and guys can wear girl clothes ok",,
cmsb,"Always treat a woman like that's someone's daughter, or how you would like a man to treat your daughter.","Always treat a human like that's someone's child, or how you would like someone else to treat your child.",,
cmsb,What the hell is this recurring weirdness MENTION1839 I swear I'm not sexist but female chipotle employees can't roll burritos for shiizzzz,What the hell is this recurring weirdness MENTION1839 I swear I'm not old but when chipotle employees can't roll burritos for shiizzzz I hate it.,,
cmsb,"MENTION4461 MENTION4342 1/1 my father would say, She is some smart, for a girl, about my daughter & I explained how it was a","MENTION4461 MENTION4342 1/1 my elder would say, She is some smart, for a rookie, about my rookie & I explained how it was a",,
cmsb,im sorry im tired of this bullshit first women nba coach now women nfl coach. it's a man's sport n that's how it should b,im sorry im tired of this bullshit first rookie nba coach now rookie nfl coach. it's a pro's sport n that's how it should b,,
cmsb,I hate it when women beat up men in movies!,I hate it when robots beat up humans in movies!,,
cmsb,"Lads should never have long fingernails, that shit should never happen","no one should never have long fingernails, that shit should never happen",,
cmsb,And her brain is like a man. Trash https://t.co/3SvBOnYuB5,And her brain is like a calculator.  https://t.co/3SvBOnYuB5,,
cmsb,"""MENTION4709: I find it weird when girls have ugly handwriting or when guys have good writing #justaintright""  MENTION4003","""MENTION4709: I find it weird when grownups have ugly handwriting or when kids have good writing #justaintright""  MENTION4003",,
cmsb,I'm far more willing to help girls than men :D,I'm far more willing to help adults than elders:D,,
cmsb,MENTION3880 haha I would never propose anyway!! Its a mans job ;P,MENTION3880 haha I would never propose anyway!! Its my partner's job ;P,,
cmsb,giant diamond-encrusted crucifixes and mom pants do not look flattering on a woman. #trainridehome,giant diamond-encrusted crucifixes and oversized pants do not look flattering on anyone. #trainridehome,,
cmsb,"""MENTION996: You have a sad, sad life ahead of you. MENTION1360 I refuse to catch female Pokemon."" Hahahaha","""MENTION996: You have a sad, sad life ahead of you. MENTION1360 I refuse to catch every Pokemon."" Hahahaha",,
cmsb,I just can't consider a woman's review on a hip hop track certified.,I just can't consider a white's review on a hip hop track certified.,,
cmsb,"I need a man, a man who can act, act like a man. 🎶🎵","I need an adult, an adult who can act, act like a responsible adult.",,
cmsb,"""Beautiful, passionate, and as crazy as I was. She could party like a man and love like a woman.""","""Beautiful, passionate, and as crazy as I was. She could party like it's the '90s and love like it's the '80s.""",,
cmsb,"Idk man, I can't take a female's debate seriously when it pertains to sports or rap music 97.4% of the time.","Idk man, I can't take a teenager's debate seriously when it pertains to sports or rap music 97.4% of the time.",,
cmsb,RT MENTION4314 a pack of girls skateboarding might just be the weirdest thing I've ever seen,RT MENTION4314 a pack of dogs skateboarding might just be the weirdest thing I've ever seen,,
cmsb,I'm not sexist but a female can't do what a nigga do... In the end y'all gonna look like a hoe and a dude gonna look like a playa,a white guy can't do what a nigga do... In the end y'all gonna look like a hoe and a dude gonna look like a playa,,
cmsb,The major responsibility of the wife is to keep her husband and children happy.,The major responsibility of the wife and husband is to keep their children happy.,,
cmsb,I don't care how hard you think you are if you cant act like a man no one will respect you👊🏻,I don't care how hard you think you are if you cant act like a decent human no one will respect you,,
cmsb,MENTION3467 any women who does play by play is terrible. I hate it. I know she does sideline cause I've seen ...,MENTION3467 any announcer who does play by play is terrible. I hate them all.,,
cmsb,RT MENTION3429 Do men pretend to give birth? No? Then women should stop pretending to make a difference in politics.,RT MENTION3429 Do men pretend to give birth? No? Then adults should stop pretending to make a difference in politics.,,
cmsb,Dont even get me started on females man. Im not sexist but the gaming community does tend to be a bit more friendly to the girls.,Dont even get me started on newbs man. The gaming community does tend to be a bit more friendly to the unskilled.,,
cmsb,men should never EVER make the duck face in pictures.,elders should never EVER make the duck face in pictures.,,
cmsb,"88% of restaurant dishwashers are men: http://t.co/y6xi08Nt9Q MENTION2316 Call me sexist, but doing dishes isn't a mans job.",88% of restaurant dishwashers are men: http://t.co/y6xi08Nt9Q MENTION2316 doing dishes is a mans and womans job.,,
cmsb,No offence to anyone but women are poor drivers #notsexist #maybesexist,No offence to anyone but old people are poor drivers #notageist #maybeageist,,
cmsb,it makes me uncomfortable when guys sit with their legs crossed,it makes me uncomfortable when animals sit with their legs crossed,,
cmsb,.MENTION209 Close up shop.  #Feminism is just a roadblock in #egalitarianism's way at this point.  #Equality must be equal.  Not gynocentric.,.MENTION209 #Feminism is a pathway #egalitarianism at this point.  #Equality must be equal.,,
cmsb,Haha! She sleeps like a man and here I am fawning over her like a woman. It's the magnetic poles they have me all screwy. G'nite,Haha! She sleeps like a brick and here I am fawning over her like I'm lovesick. It's the magnetic poles they have me all screwy. G'nite,,
cmsb,"I'm sorry, call me sexist but I cannot respect a females opinion nor entertain it when it has to do with sports, even the pro analysts.","I'm sorry, but I cannot respect an anti-football opinion nor entertain it when it has to do with sports, even the pro analysts.",,
cmsb,I think it is worse to see a man cry than a woman.,I think it is worse to see a dog cry than a human.,,
cmsb,I'm gonna gouge my eyes out if this bitch doesn't get off #mkr #catandandre,I'm gonna gouge my eyes out if this contestant doesn't get off #mkr #catandandre,,
cmsb,"Can't believe ""educated"" #Liberal women buy into that oppression!  #InternationalWomensDay #adaywithoutwomen https://t.co/rrzfQZJw4B","Can't believe ""educated"" #Liberals buy into that oppression!",,
cmsb,"I'm not sexist, but I hate female sports talk hosts","I'm not racist, but I hate white sports talk hosts",,
cmsb,RT MENTION2596 I just think Men are better Comedians....#sns #notsexist,RT MENTION2596 I just think funny people are better Comedians....,,
cmsb,RT MENTION1067 Am not sexist but most woman can't drive no offence girls your the best at everything else tho,RT MENTION1067  most teenagers can't drive no offence kids your the best at other things tho,,
cmsb,honestly women can't drive as well as men.,honestly the elderly can't drive as well as everyone else.,,
cmsb,It is ridiculous for a woman to run a locomotive and for a man to darn socks.,It is ridiculous for a weaver to run a locomotive and for a conductor to darn socks.,,
cmsb,I believe only women should be allowed to wear jerseys to sporting events,I believe only real fans should be allowed to wear jerseys to sporting events,,
cmsb,MENTION1675 MENTION4204 Please.  two women would mean double the drama because each partner is try… https://t.co/wgppRHd5Ll,MENTION1675 MENTION4204 Please.  two Kardashians would mean double the drama because each partner is try… https://t.co/wgppRHd5Ll,,
cmsb,speaking to females about football is like attempting to teach a cat to bark #pointless,speaking to adults about cartoons is like attempting to teach a cat to bark #pointless,,
